"Census.Tract","CES.3.0.Score","Total.Population","California.County","Hispanic....","White....","African.American....","Native.American....","Asian.American....","Other....","ZIP","Longitude","Latitude","Ozone","PM2.5","Diesel.PM","Drinking.Water","Pesticides","Tox..Release","Traffic","Cleanup.Sites","Groundwater.Threats","Haz..Waste","Imp..Water.Bodies","Solid.Waste","Pollution.Burden","Asthma","Low.Birth.Weight","Unemployment"
6037430902,30.44,4652,"Los Angeles",39.6,30,5.4,0.2,22.1,2.6,91016,-118.0145,34.13482,0.053,10.37,18.676,723.31,0,4935.786,3116.28,4,1.8,0.045,0,3.1,51.11,27.35,5.56,10
6037183701,30.44,3922,"Los Angeles",83.1,8.2,2.7,0.4,4.5,1,90042,-118.1879,34.10931,0.05,12.05,15.557,225.83,0,3391.78,1447.58,1.7,2,0,3,0,40.36,52.64,4.59,5.9
6065042622,30.42,4107,"Riverside ",44.2,18.2,18,0.3,15.6,3.7,92555,-117.1876,33.92607,0.065,12.89,13.246,747.77,0,522.1589,555.98,0,0,0.01,0,0,39.25,60.56,7.21,5.5
6095252608,30.41,3807,"Solano ",40.2,23.6,21.4,0.1,8.6,6.1,94533,-122.0232,38.26651,0.04,7.859585,25.18,203.72,0,605.0835,511.04,0,0,0.5,4,0,29.5,119.73,6.47,10.2
6059076206,30.4,4517,"Orange ",33.9,58.1,0.8,0.2,5.2,1.8,92867,-117.8402,33.80565,0.048,10.79,19.028,558.43,0.09,107602.4,879.99,0,2,0.275,1,15,52.26,32.08,5.4,7.6
6037910501,30.4,5339,"Los Angeles",54.9,10.5,28.9,0.2,2.4,3,93550,-118.1125,34.58021,0.062,6.182866,8.826,243.83,0,5.159849,563.95,0,1,0.15,0,2.2,25.88,106.26,8.49,19.4
6001437400,30.4,3408,"Alameda ",55.8,18.5,4.5,0.5,17.7,3,94544,-122.0876,37.64283,0.033,8.697944,35.976,58.51,0,622.9171,2597.72,0,16.35,0.01,0,0,31.73,98.66,6.6,11.7
6001407600,30.39,6027,"Alameda ",34.8,11.4,35.3,0.6,13.9,4,94601,-122.2032,37.77753,0.03,8.697944,38.37,70.6,0,353.9183,345.52,7.15,18.95,0,10,1.75,35.2,97.97,6.01,8.3
6037432101,30.38,4179,"Los Angeles",21.9,21.9,0.7,0.2,53.9,1.4,91780,-118.0429,34.09586,0.05,11.21,20.62,808.01,0,5402.206,729.61,13.8,16.1,0.05,0,0,50.8,23.63,5.94,8.8
6037271801,30.35,3635,"Los Angeles",33.9,33.1,5,0.2,23.6,4.1,90034,-118.4183,34.01672,0.046,12.05,33.28,588.45,0,1698.756,3408.01,0,11.75,0,0,0,46.48,31.43,5.69,6.2
6071010803,30.35,3375,"San Bernardino",15.8,78.4,0.7,0.9,1.2,3.1,92325,-117.268,34.23444,0.068,11.21,2.478,263.39,3.73,723.1893,141.08,4.4,0,0,1,1.5,35.83,156.17,5.76,14.9
6085503711,30.35,4763,"Santa Clara",80.6,1.8,1.3,0.1,15.3,0.9,95116,-121.8444,37.3499,0.038,10.37,29.144,479.23,0,245.1266,2394.77,0,2.25,0,1,0,34.69,64.68,4.49,9.3
6037482701,30.35,4298,"Los Angeles",63.7,5.2,0.3,0.2,29.8,0.8,91754,-118.1397,34.03762,0.048,12.05,25.429,1022.85,0,10530.72,1887.28,1,0,0.15,0,0.25,53.32,31.61,5.36,5
6111004506,30.35,7858,"Ventura ",88.6,4.1,1.1,0.2,5.2,0.9,93033,-119.1821,34.15112,0.044,9.536303,31.53,648.62,0,19794.5,239.08,3.8,11,0.145,1,0.3,44.08,31.91,3.66,7.2
6111002200,30.34,6288,"Ventura ",58.8,35.4,1.2,0.4,1.9,2.3,93001,-119.2884,34.29963,0.046,9.536303,10.44,339.73,0,34.68452,527.92,8.9,50.75,2.175,3,0.5,40.07,52.88,4.56,8.6
6085500902,30.33,4523,"Santa Clara",23.3,32.5,9.8,0.4,30,3.9,95112,-121.8796,37.333,0.035,10.37,33.66,470.19,0,226.662,485.84,0.6,16.75,0.035,3,0.2,35.63,61.75,2.94,17.6
6065041809,30.33,5834,"Riverside ",37.2,45.5,6.3,0.4,8.1,2.5,92881,-117.545,33.85574,0.06,12.89,18.408,708.32,0,4706.368,1306.26,2.25,1,0.2,1,3.7,56.95,24.07,2.88,9.4
6037185204,30.33,2091,"Los Angeles",42.9,27.8,2.6,0,23.6,3.2,90065,-118.2233,34.1029,0.048,12.89,28.12,225.83,0,3322.777,NA,9.3,8,0.3,5,0.2,52.38,69.42,4.29,NA
6037183702,30.33,2805,"Los Angeles",57.8,16.2,4,0.3,19.9,1.9,90042,-118.1837,34.10484,0.05,12.05,13.107,515.7,0,3588.154,1154.24,4.5,3,0,3,0.5,45.49,37.83,6.58,9.4
6067007422,30.32,2692,"Sacramento ",21.5,56.8,10.1,0.8,5.6,5.1,95842,-121.3409,38.6918,0.051,8.697944,17.159,655.41,0,64.71989,730.66,0,0,0,0,0,28.56,102.33,6.85,18.5
6071011205,30.32,1239,"San Bernardino",37,55,0.4,1.2,2.9,3.5,92315,-116.9082,34.24121,0.068,7.021225,1.951,321.74,0,15.25707,714.01,0,8,0.025,9,1.25,31.98,75.84,4.41,13.5
6111004600,30.3,2126,"Ventura ",20.6,62.1,6.7,0.5,5.1,4.9,93042,-119.1161,34.10614,0.046,9.536303,3.791,251.7,3629.53,522.2476,276.06,15,399.05,0.01,28,12,52.51,41.23,4.38,10.5
6037310202,30.3,4985,"Los Angeles",13,71.5,1.8,0.1,9.5,4.1,91501,-118.2959,34.18658,0.055,12.05,13.793,882.61,0,1649.184,276.72,5.25,4.8,0.625,0,0.7,47.27,35.07,4.52,14.2
6037900804,30.3,3489,"Los Angeles",53,19.2,22.4,0.3,2.4,2.7,93534,-118.1407,34.71273,0.062,6.182866,6.752,352.39,0,9.640172,445.38,0,4.5,0.025,0,6.7,26.26,154.14,7.94,21.1
6073008511,30.3,2633,"San Diego",16.3,51.3,4.5,0.4,23.3,4.2,92123,-117.1416,32.826,0.044,9.536303,25.366,228.07,0.06,157.2033,1707.76,47.75,42.75,7.475,0,22.9,55.5,44.58,7.09,6.9
6071007403,30.29,6947,"San Bernardino",40.6,36.7,15.7,0.4,3.9,2.8,92404,-117.235,34.14674,0.068,12.05,13.316,619.92,0,684.2942,703.9,0,0,0,0,0,37.89,87.48,4.7,15.5
6037404302,30.29,2498,"Los Angeles",85.9,9.1,1.1,0.1,3.1,0.6,91702,-117.9035,34.1179,0.055,11.21,20.64,442.88,0,5185.5,2223.1,1,1.5,0,0,0,42.45,66.74,4.03,9.5
6037273200,30.28,3711,"Los Angeles",34.5,47.7,11.9,0.6,2.4,2.9,90291,-118.467,33.99759,0.046,12.05,27.278,581.15,0,1548.152,1296.4,2,10.25,0.035,5,2.2,53.44,33.7,4.9,9.1
6059076000,30.27,8371,"Orange ",44.7,39.6,2.1,0.3,11.3,2,92868,-117.8679,33.78126,0.046,10.79,24.924,557.5,0,83392.18,3101.58,3.7,9.5,0.27,1,1,55.05,36.09,5.53,10.2
6001406400,30.26,2145,"Alameda ",17.3,24.6,27.5,0.5,27.1,3,94602,-122.2217,37.79681,0.03,8.697944,34.77,70.6,0,348.5488,1789.36,0,12.5,0.125,11,0,38.19,58.55,8.98,10.3
6111003300,30.26,8187,"Ventura ",73,17.9,3.6,0.2,3.3,2,93030,-119.1859,34.21354,0.044,9.536303,8.827,285.13,8.72,225.3722,574.57,4,18,0,0,0,32.97,104.67,5.85,6.6
6085502102,30.26,7469,"Santa Clara",50.8,27.4,5.1,0.2,13.9,2.6,95128,-121.9254,37.31028,0.038,10.37,27.31,479.23,0,139.3347,1349.37,4.9,13.5,0.11,1,0.2,41.49,44.61,4.83,4.4
6037310602,30.25,2655,"Los Angeles",20.5,58.5,2.7,0,15.4,2.9,91504,-118.318,34.19207,0.055,12.05,8.918,710.19,0,1551.353,771.89,24,23.75,0.23,6,3.5,60.54,32.27,6.36,11.2
6001435500,30.23,3725,"Alameda ",41.8,28.2,12.9,0.7,12.5,3.9,94541,-122.0933,37.68094,0.033,8.697944,47.219,58.51,0,377.8264,525.61,5.7,51.75,0,1,0,30.9,117.15,6.37,8.2
6065042410,30.22,4882,"Riverside ",38.8,27.5,21.9,0.3,7.8,3.6,92557,-117.2544,33.96718,0.065,12.89,13.604,747.77,0,622.7855,459.69,0,0,0,0,0,38.06,59.49,6.96,11.1
6077005003,30.22,5417,"San Joaquin",20.9,68.7,1.4,0.6,5.9,2.6,95366,-121.1158,37.78501,0.051,12.89,7.294,631.2,4320.42,2445.353,682.98,0,14.5,0.1,11,0.75,58.97,44.72,5.62,4.8
6107002002,30.22,4830,"Tulare ",37.7,54.2,1.8,0.5,3.2,2.5,93277,-119.3228,36.32004,0.06,17.08,16.64,472.98,0,854.097,593.4,10.3,5.8,0,1,0,43.91,55.19,5.86,10.8
6085501101,30.21,4074,"Santa Clara",38.6,28.5,3.3,0.4,24.5,4.7,95112,-121.892,37.3481,0.035,10.37,39.524,479.23,0,315.8735,336.03,26.3,69.5,0.03,3,0.2,42.48,61.75,4,7.1
6037573403,30.21,3208,"Los Angeles",18.6,41.7,11.5,0.2,24,3.9,90755,-118.159,33.79861,0.042,11.21,25.99,296.69,0.05,8557.804,807.86,35.25,122.15,1.79,0,3.5,58.6,41.13,6.04,3.4
6059088905,30.2,5282,"Orange ",17.8,11.1,0.4,0,69.4,1.2,92683,-117.968,33.75212,0.046,11.21,17.9,445.14,0.01,18330.48,656.1,0,3,0,0,0,36.9,37.85,4.95,12.7
6037408141,30.18,5450,"Los Angeles",81.6,3.7,1.5,0.1,12.5,0.6,91744,-117.8924,34.00877,0.051,11.21,24.767,651.31,0,11326.34,595.19,6,10,0.245,1,0,51.82,42.53,3.1,8.2
6037217002,30.18,4977,"Los Angeles",10.9,66.3,9.6,0.1,8.5,4.6,90035,-118.3805,34.04953,0.048,12.05,28.052,640.69,0,1744.573,1804.08,0.25,13.5,0.145,9,0,55.92,31.8,4.45,6.9
6037311700,30.16,6137,"Los Angeles",19.1,65.1,2.5,0.1,10.1,3.1,91506,-118.3203,34.16305,0.055,12.47,28.51,710.19,0,1801.089,1625.15,14.4,29.3,0.425,8,3.25,70.38,41.73,4.4,4.7
6073012200,30.16,3326,"San Diego",71.1,15,2.1,0.2,9.5,2,91950,-117.0739,32.66393,0.04,11.21,20.06,297.38,0,453.2149,2346.05,0.2,0,0,1,2,35.88,74.07,3.6,13.5
6037277100,30.16,3004,"Los Angeles",24.1,51.7,4.8,0.1,13.6,5.7,90045,-118.3784,33.96522,0.046,12.05,34.194,580.16,0,2415.432,2244.82,21.1,41.25,3.7,0,2,63.93,38.76,4.45,6.9
6099000906,30.16,5810,"Stanislaus ",24,65.2,3.1,0.6,4.1,3,95355,-120.9324,37.65961,0.053,12.89,15.626,826.14,7.15,989.0455,493.69,0,0,0,4,0,46.27,58.81,5.36,9.2
6073016302,30.14,5444,"San Diego",41.1,42.2,7.2,0.3,4,5.3,92021,-116.9434,32.80394,0.046,11.21,13.763,314.14,0,132.737,975.07,0.9,10.75,0.225,0,0,36.06,62.25,4.21,19.3
6037920017,30.14,4342,"Los Angeles",24.9,65.6,1.3,0.5,5.2,2.5,91350,-118.5289,34.44269,0.065,9.955483,28.084,667.73,0,48.9908,725.73,2.25,5,0.05,7,0,46.06,32.05,6.86,7.8
6037504002,30.13,5383,"Los Angeles",43.1,41.5,2.1,0.4,10.6,2.3,90638,-118.024,33.90929,0.046,11.63,23.95,344.04,0,5577.83,586.19,1.25,2.8,0.255,2,1.25,44.92,40.72,5.81,6.5
6059099249,30.12,4449,"Orange ",81.7,1.7,0.4,0.2,15.3,0.7,92704,-117.9166,33.74297,0.046,10.79,15.88,377.39,0,18283.78,989.91,0.35,0,0.01,0,0.5,36.58,34.48,7.28,5.6
6037553400,30.12,3861,"Los Angeles",82.6,9.1,2.3,0.4,4.3,1.4,90242,-118.1472,33.90824,0.044,12.05,20.99,363.57,0,5846.579,1808.8,0,3.75,0.275,0,0,44,38.66,6.38,7.8
6037481605,30.1,3387,"Los Angeles",35,4.7,0.3,0.2,58.4,1.5,91801,-118.1256,34.0719,0.048,11.63,22.844,858.26,0,6187.844,2976.74,2,3.3,0,0,0,48.65,25.87,5,9.1
6007003400,30.1,2956,"Butte ",36.9,56.2,0.2,1.2,3,2.6,95948,-121.6578,39.34533,0.05,8.278764,8.205,621,2055.97,0.003801209,255.28,0,18,0,8,5,41.2,46.49,3.75,13.4
6001405402,30.09,3114,"Alameda ",19.7,8.8,23.1,0.1,45.8,2.4,94606,-122.2461,37.79333,0.03,8.697944,44.308,70.6,0,332.1687,280.89,6.15,18.5,0.025,15,0,33.48,97,4.46,17.3
6037482002,30.08,6947,"Los Angeles",25.6,5.2,0.5,0.2,66.7,1.9,91754,-118.1483,34.04884,0.048,12.05,23.09,1044.9,0,9431.675,774.66,3.5,15.5,0.075,0,2.2,55.82,34.84,4.55,4.2
6059063702,30.08,5767,"Orange ",54.2,37.3,1.1,0.3,5.3,1.8,92627,-117.9185,33.64689,0.044,10.37,15.894,155.97,0,6491.945,1076.46,18.8,45.5,0.275,0,0.75,46.9,45.2,3.4,8.9
6037481102,30.07,3624,"Los Angeles",27.6,7.8,2.2,0.1,60.2,2.2,91776,-118.0945,34.09984,0.051,11.21,22.33,648.28,41.28,4722.954,976.68,12,39.25,0,0,2,60.65,24.72,3.49,5.2
6037405500,30.07,6808,"Los Angeles",61.8,19.3,2.3,0.1,14.8,1.7,91790,-117.9285,34.07888,0.053,11.21,19.66,458.02,0,8323.843,1303.6,2.2,0.3,0.35,3,0,49.23,45.18,4.89,4.8
6073018517,30.07,4127,"San Diego",30.5,54.7,4.5,0.3,6.8,3.1,92056,-117.3027,33.18799,0.042,9.536303,16.12,483.28,44.55,49.93991,1719.75,1.75,5,0.2,3,0.3,44.6,36.18,6.86,9.2
6037269906,30.04,2878,"Los Angeles",23.2,39.2,10.1,0.2,23.4,3.9,90034,-118.4032,34.02496,0.046,12.05,33.28,588.45,0,1690.931,983.29,0.1,7.5,0.05,0,0.75,46.05,39.79,5.09,8.5
6111004717,30.04,4120,"Ventura ",88,4.3,1.3,0.2,5.4,0.7,93033,-119.1486,34.17199,0.044,9.536303,12.89,633.42,25049.86,506.5581,683.17,9,2.25,0.02,0,0,42.79,33.16,4.65,7.7
6013367100,30.04,5099,"Contra Costa",29.6,8.9,43.1,0.1,14.8,3.5,94806,-122.3305,37.97061,0.03,7.859585,25.637,70.6,0.05,771.143,1611.44,2,1.5,0.07,2,0.2,32.15,122.04,5.59,16.6
6111005600,30.03,9976,"Ventura ",24.8,58.7,1.6,0.2,11.8,2.9,93012,-119.0392,34.15756,0.046,9.536303,8.352,709.19,16643.56,233.867,929.67,28.5,37.5,0.755,34,5,67.28,25.21,5.25,7.7
6019004408,30.03,3517,"Fresno ",26.8,54.1,4.7,0.5,10.9,3,93711,-119.7952,36.86263,0.062,15.4,20.231,939.89,1.99,2607.875,509.24,0.2,3,0,1,5,54.74,31.39,7.74,11.5
6037406500,30.03,6705,"Los Angeles",60.9,16.6,3,0.2,17.3,2,91790,-117.9189,34.06636,0.053,11.21,20.173,811.58,0,8683.354,1801.83,0,0,0.05,3,1.5,52.14,41.82,5.23,11.7
6013301000,30.02,3659,"Contra Costa",16.3,70.8,4.7,0.5,4.3,3.4,94561,-121.63,38.03812,0.044,7.859585,1.19,806.02,7.92,128.6562,NA,0,2,0,13,5,38.32,91.56,6.08,8.8
6085512508,30,7955,"Santa Clara",58.3,34.4,0.9,0.3,4.5,1.6,95020,-121.5789,37.00474,0.04,6.602046,29.51,237.61,286.81,3.02286,519.29,12,22.5,0,2,0,36.67,67.35,4.74,11
6037401500,30,5572,"Los Angeles",45.1,40.2,4.3,0.4,7.5,2.5,91750,-117.7766,34.09786,0.06,12.05,23.088,791.3,0,5124.996,433.76,15,32.3,0.05,8,2.25,62.08,31.17,4.94,6.7
6001403400,29.99,4146,"Alameda ",9.3,32.6,19.7,0.3,32.7,5.4,94612,-122.2617,37.80476,0.03,8.697944,54.34,70.6,0,341.866,430.14,13.75,114.4,0.85,11,1,45.05,122.15,5.09,5.3
6085508900,29.99,5273,"Santa Clara",41.7,18.4,1.8,0.3,35,2.7,94085,-122.0064,37.39105,0.035,10.37,24.797,256.91,0,516.7826,1869.98,47.65,102.75,0.75,0,0,48.18,37.17,5.98,7.6
6077005308,29.98,4189,"San Joaquin",38,37.5,6.9,0.6,12.7,4.3,95376,-121.444,37.74366,0.053,10.37,14.78,330.56,0.44,285.1076,537.33,2,40.5,0.01,0,0,38.24,114.99,4.11,20
6001442500,29.98,7371,"Alameda ",23.7,28.7,3.2,0.3,40.1,4,94538,-121.9871,37.53714,0.035,9.536303,33.405,83.53,25.59,144.4179,699.64,13.4,46,0.05,0,0,41.22,67.67,6.73,6.2
6013320004,29.96,6216,"Contra Costa",15,65.7,3.4,0.6,10.8,4.5,94553,-122.0774,38.00208,0.038,7.859585,17.98,76.79,1.74,1595.644,1284.15,21,31,5.65,2,5,51.76,78.95,4.62,5
6037503501,29.96,6481,"Los Angeles",68.3,25,1.1,0.4,3.9,1.2,90604,-118.0134,33.93304,0.046,12.05,11.78,547.43,0,5610.121,483.33,9,0,0.1,0,0.3,39.79,56.67,5.07,4.4
6077003306,29.96,4229,"San Joaquin",42.5,20.9,9.6,0.5,22.1,4.4,95207,-121.3067,38.01488,0.048,13.44,11.52,556.48,0,527.3799,578.57,0,4,0,1,0,34.94,69.48,6.19,11.3
6065040616,29.96,7610,"Riverside ",35.9,20.8,10.9,0.1,29.4,2.9,92880,-117.5777,33.94229,0.062,13.73,23.96,1052.38,0,4371.132,1190.08,1,0,0.01,3,6.7,58.57,26.23,3.86,14.1
6059110604,29.96,8117,"Orange ",16.5,29.6,2.7,0.2,49,2.1,90621,-117.983,33.88701,0.046,11.21,16.107,459.89,0,6252.958,777.19,22.7,7.25,0.05,7,1,51,45.84,5.98,5.6
6059088106,29.95,4638,"Orange ",31.6,27.3,1.3,0.7,36.9,2.2,92841,-117.9915,33.77745,0.044,11.21,12.597,375.5,0.12,18842.36,1247.44,1.75,47,0.41,0,0,48.66,31.21,5.94,7.6
6113011400,29.95,4193,"Yolo ",48.6,44.4,2.8,0.6,1.4,2.2,95698,-121.837,38.81961,0.048,7.440405,2.829,679,374.2,17.61042,169.79,12,59.2,0,15,12,48.11,66.12,3.57,13.9
6067003800,29.95,5083,"Sacramento ",33.5,19.3,26.4,0.3,16.1,4.5,95822,-121.4932,38.50731,0.048,9.536303,14.006,80.01,0,83.04585,452.43,7,51.5,0.1,0,0,31.55,103.7,6.12,12.7
6053001200,29.94,3178,"Monterey ",40.2,51.7,1.2,0.3,4.3,2.4,93901,-121.6493,36.66465,0.033,5.344507,19.062,451.51,37.97,0.7805051,589.74,3.15,30,0.2,15,0.5,41.77,108.24,2.79,10.1
6001435700,29.93,4594,"Alameda ",45,27,7.3,0.2,17.6,2.9,94580,-122.1161,37.67865,0.033,8.697944,47.26,60.06,0,395.3044,3392.71,4.5,13,0.05,1,0,36.31,71.56,5.95,14.1
6065049800,29.93,3771,"Riverside ",35.3,52.1,3.5,0.3,5.1,3.7,92562,-117.1979,33.54621,0.057,7.440405,26.877,1002.61,0,167.3866,1782.75,0.5,0,0.25,9,3.25,51.97,32.54,3.02,10.5
6037404504,29.93,5266,"Los Angeles",84.4,6.4,2.4,0.2,6,0.7,91702,-117.9033,34.11049,0.055,11.21,20.64,442.88,0,5399.817,703.53,0.1,0,0,0,0,36.83,62.66,4.58,5.7
6095251803,29.92,4988,"Solano ",38,16.4,12.9,0.1,28.8,3.8,94589,-122.2653,38.13584,0.035,7.859585,9.643,165.28,0,1426.804,675.45,1,12,0,3,5,30.04,207.37,5.86,14.8
6085500300,29.92,3140,"Santa Clara",38.7,41.7,3.3,0.6,11.9,3.9,95110,-121.908,37.33959,0.035,10.37,45.45,479.23,0,267.3637,1021.9,72.25,118.05,0.4,3,0,51.7,50.16,5.32,14.9
6107002302,29.91,4570,"Tulare ",41.1,51.3,2.7,0.7,2.4,1.8,93274,-119.322,36.21891,0.06,17.08,18.693,404.56,4.52,72.28901,505.13,0,0,0.1,0,0,39.98,78.57,5.18,8.3
6037702802,29.9,2282,"Los Angeles",40.4,41.8,2.7,0.4,11,3.6,90066,-118.4166,34.00536,0.046,12.05,31.076,511.71,0,1797.915,3247.94,0,18,0,10,0,52.19,28.09,5.23,10
6103000800,29.9,4112,"Tehama ",34.9,59.2,0.4,2.5,0.6,2.3,96035,-122.1795,40.07331,0.05,7.859585,4.364,750.23,416.57,0.03654557,255.41,0,7.8,0.085,5,0,34.94,68.97,5.72,12.1
6037181000,29.9,6144,"Los Angeles",27.6,41.7,1.5,0.3,25.9,3,90041,-118.2044,34.14527,0.051,11.63,19.393,502.43,0,2302.709,2762.95,3,3.3,0.21,0,9,53.38,46.03,6.37,6.1
6013365003,29.9,4924,"Contra Costa",20.7,14.3,34.9,0.3,24.5,5.2,94806,-122.3264,37.98214,0.033,7.859585,14.931,70.6,0,697.5813,865.71,1,24,0.335,9,0,34.98,122.04,7.57,6.4
6065042012,29.9,6242,"Riverside ",29.8,45.9,9.7,0.4,11,3.3,92508,-117.3205,33.91088,0.065,12.89,29.559,903.74,1.75,1022.311,535.62,12,0,0.1,0,0,56.05,30.7,4.04,8.9
6029001802,29.89,5408,"Kern ",27.7,57.2,7,0.9,4.7,2.5,93309,-119.0674,35.36376,0.062,18.76,25.939,865.15,0,245.1298,905.44,0.25,0,0,0,0,44.61,82.51,5.47,8.7
6019004506,29.87,3158,"Fresno ",17.1,73.3,2.2,0.5,3.9,3,93704,-119.8084,36.81561,0.062,15.4,33.884,681.2,0,2403.443,594.42,3.6,6,0,0,0,49.49,69.21,6.67,9.5
6037461901,29.87,5118,"Los Angeles",67.9,12.3,11.6,0.1,6.2,1.9,91103,-118.1489,34.15445,0.051,10.79,26.26,589.04,0,2735.354,2077.39,0,3,0.155,2,1,50.12,32.13,4.45,12.9
6013306003,29.86,4881,"Contra Costa",36.9,45.7,9,0.6,3.7,4.1,94509,-121.7994,38.00533,0.04,7.859585,12.64,82.18,0.01,267,498.35,6.8,36.5,0.11,8,0,33.15,178.9,5.66,9
6059011200,29.85,3916,"Orange ",31,56.3,1.4,0.3,8.5,2.6,92832,-117.9361,33.87327,0.046,11.21,28.3,562.3,0,7716.092,804.01,6.2,12,0.11,0,0,48.74,48.83,3.18,11.9
6037265510,29.85,4234,"Los Angeles",7,47.9,2.1,0.1,38.5,4.4,90024,-118.4426,34.05648,0.046,12.05,38.73,588.45,0,1396.439,2434.71,14.5,0.3,0.1,0,0.7,52.27,13.51,5.91,7.1
6037106408,29.85,3463,"Los Angeles",86.8,4.5,3.3,0.1,4.3,1,91342,-118.4401,34.31326,0.06,11.21,10.74,618.05,0,511.0996,1166.39,0,0,0,0,0,35.95,64.44,3.61,12.8
6085503304,29.84,6916,"Santa Clara",43.9,6.2,2.7,0.1,45.2,2,95121,-121.8211,37.31266,0.038,10.37,22.95,486.63,0,147.8855,2226.22,10.9,5,0.075,2,0,40.92,33.43,4.4,14.5
6037403323,29.84,5356,"Los Angeles",11.8,18.2,2.9,0.1,65.2,1.8,91765,-117.8237,33.99806,0.053,12.05,64.46,276.16,0,15738.02,2325.23,0,10,0,0,1,50.49,24.44,6.1,6.9
6029006403,29.84,5824,"Kern ",94.7,4.4,0.3,0.2,0.2,0.2,93241,-118.9233,35.25969,0.065,18.76,6.756,1095.25,34.16,120.8876,306.68,3.25,0,0,0,0,42.63,34.29,5.37,8.1
6053000600,29.83,7143,"Monterey ",96.4,2.4,0.3,0.1,0.3,0.5,93905,-121.6172,36.67993,0.033,5.344507,12.43,525.03,2591,0.7858617,423.27,4.5,9,0,16,0,34.12,79.51,4.6,5.1
6065049000,29.79,8249,"Riverside ",41.5,18.5,24.2,0.2,12.6,3.1,92555,-117.1909,33.88005,0.065,12.89,7.465,747.77,2.78,436.8058,328.09,4,0,0,0,0,41.6,46.65,5.18,16
6037293302,29.77,4720,"Los Angeles",44.7,24.3,5.7,0.1,22.8,2.5,90710,-118.3042,33.80161,0.042,11.21,19.168,413.39,0,7811.599,765.07,10,0,0.43,3,1.7,47.39,38.08,4.94,9
6001433000,29.76,3832,"Alameda ",28.3,35.8,8.2,0.3,24,3.3,94578,-122.1355,37.71586,0.03,8.697944,35.573,70.6,0,415.9592,1837.83,18.95,8.55,0,2,0,36.04,95.83,5.7,10.2
6059086303,29.76,6212,"Orange ",43.7,34.1,2.7,0.2,16.6,2.7,92805,-117.8911,33.81232,0.046,11.21,21.909,491.78,0,59722.86,2213.97,29.9,35.25,1.035,1,1.75,62.38,40.65,4.11,5.3
6037461000,29.75,6243,"Los Angeles",53.8,8.6,30.9,0.2,3.3,3.1,91001,-118.1608,34.18702,0.051,10.37,9.07,628.03,0,1795.092,812.59,1.2,3.75,0.135,2,4,45.56,39.55,6.01,8.5
6037106113,29.72,3493,"Los Angeles",76.4,15.7,2.1,0.5,4.6,0.6,91342,-118.4222,34.30618,0.057,11.21,8.457,618.05,0,526.6217,1739.35,4.25,0,0.3,0,1,45.76,64.44,5.35,5.3
6019007201,29.72,7671,"Fresno ",34.9,57.4,0.2,0.6,4.8,2.1,93631,-119.5392,36.54605,0.065,16.24,10.641,717.58,6220.65,710.7268,305.6,0,2.75,0.725,2,2.7,57.75,62.19,3.01,8.5
6107003601,29.72,7090,"Tulare ",54.5,36.9,0.8,1,4.8,1.8,93257,-119.0619,36.07308,0.065,15.82,6.117,546.94,0,30.79753,292.91,6,0,0,0,2.85,35.73,58.17,4.91,12.7
6001435601,29.72,4902,"Alameda ",57.5,17.4,12.1,0.6,9,3.4,94541,-122.1023,37.67467,0.033,8.697944,47.26,58.51,0,395.9163,502.42,9.85,25.35,0,1,0,30.86,117.15,3.96,12
6037214902,29.71,2586,"Los Angeles",7.2,74.6,3,0,11.7,3.5,90048,-118.3801,34.07296,0.048,12.05,27.47,781,0,1661.175,1073.93,1.55,30,0.6,0,2,58.37,34.59,4.19,8.1
6065043313,29.71,3504,"Riverside ",51.6,40.3,4.1,1.1,1.1,1.8,92544,-116.9506,33.73389,0.062,7.440405,6.495,889.09,0,3742.962,432.22,0,0,0,0,0,30.04,52.33,8.24,21.9
6037189202,29.71,2718,"Los Angeles",10,73.1,1.3,0.2,11.7,3.7,90027,-118.2958,34.11132,0.05,12.89,23.3,664.07,0,2515.409,1329.59,0,0,0.06,5,0.2,49.69,51.93,3.9,15.2
6059076202,29.7,5812,"Orange ",38.6,49.3,1.9,0.5,7.8,1.9,92865,-117.8388,33.83979,0.048,11.21,21.672,547.41,43.62,32538.1,4142.54,5.1,0,0.95,1,1.2,61.42,26.73,6,8.2
6059088401,29.69,5317,"Orange ",43,26.5,0.9,0.3,27.1,2.2,92840,-117.9281,33.78879,0.046,11.21,13.82,380.52,0,37784.77,514.99,0,1,0,0,4,36.68,45.19,6.51,8.6
6059021903,29.69,4034,"Orange ",29.2,48.8,1.7,0.2,17.1,3,92807,-117.8079,33.85232,0.05,11.21,18.835,362.15,0.1,19808.23,4699,5.55,7.5,0.25,1,2.8,57.57,29.67,5.23,9.7
6037920337,29.69,7257,"Los Angeles",72,15.5,4,0.2,6.5,1.7,91321,-118.5129,34.37366,0.065,10.37,9.595,585.96,0,32.53271,1178.75,0,1.5,0,0,2,35.39,37.29,3.86,11.5
6037212101,29.69,2507,"Los Angeles",29.5,9.3,6.5,0.2,52.5,2,90020,-118.2941,34.0636,0.048,12.89,46.219,664.07,0,3062.792,1436.51,9.8,2,0,0,0,50.97,28.84,4.23,9.2
