"Census.Tract","CES.3.0.Score","Total.Population","California.County","Hispanic....","White....","African.American....","Native.American....","Asian.American....","Other....","ZIP","Longitude","Latitude","Ozone","PM2.5","Diesel.PM","Drinking.Water","Pesticides","Tox..Release","Traffic","Cleanup.Sites","Groundwater.Threats","Haz..Waste","Imp..Water.Bodies","Solid.Waste","Pollution.Burden","Asthma","Low.Birth.Weight","Poverty","Unemployment"
6059099235,11.5,4619,"Orange ",16,69.2,0.9,0.3,10,3.6,92646,-117.9845181,33.6939742,0.044,11.21,9.226,237.82,2.35,8568.270588,842.34,0,10,0.17,0,0.4,41.57,19,3.13,28.7,6.9
6081608502,11.49,2637,"San Mateo",19,45.8,1.9,0.1,29.1,4.1,94403,-122.2825353,37.5317305,0.033,9.1171234,14.11,395.83,0,193.6925838,1680.71,0,39.75,0,2,1,33.78,24.46,5,13.5,3.8
6001421900,11.48,3632,"Alameda ",9.1,63.1,8,0.1,13.8,5.8,94702,-122.2896443,37.8794799,0.03,8.69794377,30.94,70.6,0,893.2845738,379.24,3.6,40.3,0.51,12,0.5,40.56,54.68,3.34,18.5,6.2
6017031402,11.48,5896,"El Dorado",8,85.5,0.4,1.2,1.2,3.8,95684,-120.5343814,38.6035985,0.055,5.51254805,0.477,570.39,0.76,1.29961533,104.76,0,0,0,1,12.5,25.04,30.03,4.11,36.5,17.4
6073008513,11.46,2691,"San Diego",11.4,75.4,1.5,0.4,8,3.3,92111,-117.1810994,32.8034143,0.042,9.95548266,13.404,228.07,0,145.6851581,670.75,0.5,2.5,0.11,10,0,30.87,59.97,4.5,19.5,4.5
6073008348,11.46,5259,"San Diego",12.4,29.5,2.4,0.3,49.6,5.7,92126,-117.1629598,32.9147375,0.044,9.53630303,9.374,228.07,0,69.8772318,923.22,0,0,0.36,0,0,25.39,30.34,4.95,11,12.7
6111005907,11.46,3635,"Ventura ",5.5,86.5,0.6,0.2,4.3,2.9,91361,-118.8464045,34.1376331,0.05,9.53630303,3.925,459.37,0,120.934753,831.86,0.9,33.55,0,9,0,36.25,16.39,2.84,10.4,10.7
6059099416,11.46,4444,"Orange ",17,68.9,1,0.3,8,4.7,92649,-118.0458577,33.7188921,0.044,11.21,12.349,238.5,0,9867.881263,545.21,1.6,3,0,10,0,36.87,25.28,4.8,16,4.1
6033001100,11.46,3865,"Lake ",7.1,86.8,0.6,1.4,0.9,3.2,95451,-122.7736029,38.8709539,0.038,4.50614746,0.607,280.94,2.5,0.017663886,114.37,1,16.25,5.5,0,1.5,24.65,36.86,2.56,38.1,17.1
6037920018,11.46,2277,"Los Angeles",18.4,71,1.3,0.2,6.5,2.7,91350,-118.5295463,34.4558936,0.062,9.53630303,6.976,524.93,0,47.34141341,529.86,0,0,0,0,0,24.63,24.17,5.59,14.7,7.5
6037463800,11.45,3869,"Los Angeles",13.6,67,3.3,0.2,12.7,3.2,91105,-118.1745514,34.1341118,0.051,11.21,18.35,621.49,0,2945.953609,1995.62,14,0,0,3,0.1,48.39,20.2,6.32,6.5,5.4
6075032802,11.44,4047,"San Francisco",3.9,28.6,0.7,0.1,64.3,2.4,94122,-122.4812305,37.7530955,0.03,8.27876414,39.677,171.2,0,203.6054498,1354.37,0,0,0,0,0,23.76,18.03,8.86,17.9,6.1
6017031404,11.44,2407,"El Dorado",6.6,89.1,0.3,1.2,0.8,1.9,95667,-120.7055174,38.6909824,0.057,6.73445993,1.003,232.32,1.05,2.0514299,158.04,7,2,0,0,0,20.22,45.72,4.76,22.6,20.5
6073020304,11.43,6061,"San Diego",17.9,71.6,1.1,0.3,6.5,2.6,92026,-117.1308356,33.1749098,0.048,9.95548266,10.903,401.84,8.67,35.75810987,1184.98,0,13.5,0,4,6,43.28,21.37,4.23,30.3,2.3
6113011203,11.42,2561,"Yolo ",22.6,71.1,0.5,0.8,3.2,1.7,95695,-121.7934889,38.659519,0.046,7.02122524,4.454,302.34,146.27,46.25940479,357.92,0,0,0,0,0,21.17,56.23,6.02,5.6,5.6
6071000813,11.42,3449,"San Bernardino",19.8,60.7,3.4,0.2,13.6,2.3,91784,-117.6779015,34.1406476,0.062,12.47,11.503,409.75,0,2755.141312,1565.13,0.4,0,0,1,0,40.23,32.1,0.58,15.5,5.2
6013355111,11.42,6343,"Contra Costa",27.8,30,21,0.5,16.1,4.6,94531,-121.7753475,37.978244,0.042,7.85958451,9.862,82.18,0,256.6999475,508.02,0,0,0.05,0,0,16.63,112.95,3.48,20.7,13.4
6097152906,11.41,5234,"Sonoma ",19.5,67.8,2.5,1,6.1,3.1,95401,-122.7983695,38.472322,0.03,6.18286598,10.511,662.04,118.14,35.22602952,442.58,0,10,0.01,8,1,33.8,38.63,4.11,19.1,4.8
6089011703,11.4,3282,"Shasta ",9.3,82.1,0.5,3.3,1.7,3.1,96019,-122.3698759,40.6925227,0.042,5.34450672,2.552,172.07,0,34.99246628,310.35,5,6,0,0,0,13.49,66.28,5.34,46.4,9
6013388000,11.37,2576,"Contra Costa",12,47.8,5.4,0.2,27.4,7.1,94530,-122.3022455,37.9089588,0.03,8.69794377,16.226,70.6,0,684.7064294,310.03,6,12.5,0.06,11,1.25,32.48,40.54,2.42,24.3,8.7
6085506606,11.37,4453,"Santa Clara",21.1,46.9,3.5,0.3,23.6,4.5,95008,-121.9687764,37.2902052,0.038,10.37,28.67,479.23,0,137.8462292,650.17,2,23.75,0.01,1,0,35.53,23.79,3.67,20.7,5.8
6083001903,11.36,5764,"Santa Barbara",27.7,68.4,0.6,0.6,1.3,1.5,93463,-120.1378745,34.6243989,0.038,4.50614746,1.174,658.88,13.25,0.131512418,402.93,0,5,0,3,2.5,26.5,26.15,3.6,22.3,10.5
6065045117,11.35,3969,"Riverside ",19,75.4,1.3,0.4,2.6,1.4,92260,-116.3757329,33.7163278,0.065,7.44040487,4.238,558.52,0,0.075499207,438.09,4,0,0,0,0,22.38,25.64,6.03,33.1,7.5
6003010000,11.34,1175,"Alpine ",7.1,72.5,0,17.9,0.6,1.9,96120,-119.7989986,38.6176096,0.055,2.58872381,0.127,645.76,0,1.186142227,70.6,0,0.75,0.2,13,11,31.48,18.39,NA,39.6,10.7
6083000600,11.34,4629,"Santa Barbara",20.3,72.8,0.9,0.3,3.2,2.5,93103,-119.6891123,34.4372104,0.04,4.92532709,4.087,227.49,0,0.018612568,229.7,7.75,33.15,0.075,4,4,25.54,40.78,5.97,19.6,5.8
6081610000,11.34,4531,"San Mateo",24,63,1.8,0.1,7.9,3.2,94062,-122.2412328,37.4844567,0.033,9.53630303,17.8,96.51,0.15,145.9398463,466.29,12.8,80.85,0.32,0,0,34.47,27.13,4.75,15.1,5.7
6059032047,11.34,3652,"Orange ",20.4,63.4,3.3,0.7,8.2,4.1,92691,-117.6420514,33.6575536,0.05,8.69794377,4.52,361.5,0.13,3889.288921,407.11,0,0,0.05,8,2,35.6,17.17,6.07,15.4,6.3
6075015700,11.34,7832,"San Francisco",10.5,53,4.8,0.1,26.2,5.3,94118,-122.4480069,37.7789154,0.03,8.69794377,67.68,171.2,0,218.6417589,602.49,0,21.5,0.75,0,0,32.29,23.2,3.97,20,11.2
6085508507,11.33,3066,"Santa Clara",14.7,20.3,2.4,0.3,59.3,3,95051,-121.9984125,37.3562527,0.035,10.37,23.687,258.84,0,242.7831903,858.25,0,7,0.025,0,0,29.27,17.72,6.76,20.6,5.2
6037573601,11.33,6114,"Los Angeles",20.1,65.9,2.3,0.3,7.1,4.4,90808,-118.1316155,33.8262896,0.042,11.21,15.389,220.01,0,5545.847674,550.67,1.3,4.5,0.075,0,0,32.2,30.62,5.5,10.8,4.8
6059063500,11.33,5775,"Orange ",8.5,84.6,0.8,0.2,3.8,2.1,92663,-117.9402584,33.6201747,0.044,10.37,4.796,266.46,0,4918.110608,763.65,1,9.5,0.06,13,12.5,44.05,27.7,3.88,16.9,8.2
6075020700,11.31,5171,"San Francisco",18.2,64.9,1.9,0.2,10.8,4,94110,-122.4235588,37.759168,0.03,8.69794377,64.904,171.2,0,213.4873469,379.56,0,10.3,0.285,0,0,27.44,57.85,4.13,19.1,4.1
6085508404,11.31,6023,"Santa Clara",8.2,48.6,1.8,0.1,36.8,4.5,94087,-122.0416426,37.3646098,0.035,10.37,22.67,453.98,0,247.4540999,627.87,7.7,36.25,0.275,0,0,39.49,16.43,5.07,13.9,4.1
6075013400,11.29,3599,"San Francisco",5.1,79.4,1.5,0.1,10.3,3.6,94115,-122.440799,37.789849,0.03,8.69794377,67.68,171.2,0,225.2115169,749.91,0.2,5.25,0.105,10,0,34,64.21,3.46,13.8,3.3
6093000800,11.28,3412,"Siskiyou ",5.3,81.7,0.3,5.9,0.7,6,96031,-123.0110405,41.327554,0.042,4.44564567,0.262,168.01,0.38,0.005520198,43.87,4,14.6,0,8,26,25.38,30.82,NA,52.4,12.5
6073001900,11.27,2939,"San Diego",16.6,74.1,2.9,0.3,3.3,2.7,92116,-117.1196457,32.7696657,0.042,10.37,27.973,228.07,0,183.0052255,3486.53,1,0,0.01,7,0,37.14,38.84,4.98,16.1,3.5
6097153703,11.27,3490,"Sonoma ",7.7,85.8,0.4,0.8,1.4,4,95446,-123.0055208,38.4759155,0.033,7.13616874,0.686,588.73,5.67,23.22196649,228.09,0,12,0,6,4.5,27.85,31.7,0.88,40.5,14.3
6061021109,11.26,5012,"Placer ",8.3,78.3,1.7,0.5,7.8,3.4,95677,-121.2189633,38.78155,0.053,7.85958451,8.79,72.22,0.04,21.83451863,1280.4,0.2,3.75,0.125,0,2.5,30.45,44.67,4.26,12.4,8.1
6073013601,11.25,5053,"San Diego",20.8,63.2,7.4,0.4,3.8,4.4,91941,-116.9758103,32.7537922,0.044,11.21,8.901,314.14,0,124.2813352,629.59,0,2,0,0,0,23.53,44.91,4.88,27.7,9.5
6073009103,11.25,3679,"San Diego",11.7,78.6,1.4,0.1,4.9,3.4,92110,-117.1956419,32.7878017,0.042,10.37,14.99,228.07,0,152.4887479,1578.26,0,13.2,0,10,0.1,35.11,28.83,3.54,24.5,10.4
6059099244,11.25,3730,"Orange ",7.3,82.9,0.6,0.2,6.7,2.2,92646,-117.9754563,33.664956,0.044,10.79,9.119,238.5,0,6303.589154,518.21,0.2,6.5,0,0,6,33.07,29.26,5.36,14.4,2.4
6085506701,11.24,3954,"Santa Clara",12.1,58.9,2.1,0.2,22.8,4,95008,-121.9793326,37.2706408,0.038,10.37,21.542,479.23,0.4,129.3320551,1160.64,0,4,0,1,0,33.75,24.67,6.79,5.5,5.1
6079010503,11.23,5339,"San Luis Obispo",15.7,78.9,0.4,0.4,2.2,2.4,93442,-120.8585435,35.3950312,0.035,NA,1.49,531.48,74.86,6.556918872,307.28,3.3,10.35,0.05,5,0,30.11,29.7,2.78,31.7,7.5
6085507807,11.23,3219,"Santa Clara",2.1,18.6,0.2,0.3,76,2.8,95014,-122.0405535,37.3124131,0.035,10.37,8.573,550.81,0,427.2537754,1041.35,27.75,22.5,0.135,0,0,39.95,10.61,5.1,7.1,5.2
6085506101,11.23,4615,"Santa Clara",14.5,52.5,1.6,0.2,27,4.1,95051,-121.984583,37.3341541,0.035,10.37,23.372,179.53,0,209.4599101,819.57,6.55,9.6,0.07,2,0,34.14,25.15,3.23,13,10.2
6055200706,11.23,3283,"Napa ",22.1,70.7,0.8,0.7,3.2,2.6,94558,-122.3302221,38.3307724,0.035,7.85958451,11.346,594.02,53.05,777.1154453,208.15,0,0,0,0,0,25.37,43.97,5.73,15.3,4.3
6073020024,11.22,4175,"San Diego",36.4,55.4,1.6,0.4,4.6,1.7,92069,-117.124725,33.1471367,0.048,10.37,16.4,230.75,0,38.27379579,330.83,1.75,1.5,0.01,4,0,26.74,19.18,5.33,22.6,7
6075035202,11.22,4322,"San Francisco",8.8,43.6,1.7,0.3,42.2,3.4,94122,-122.5061466,37.7613974,0.03,7.85958451,35.01,171.2,0,200.6775766,342.3,3,0,0,10,0,24.99,24.56,4.58,28.3,3.2
6073018802,11.22,8122,"San Diego",12.6,81.4,0.7,0.3,3,2,92028,-117.1998988,33.3337164,0.048,7.85958451,5.349,223.85,2.35,53.6879612,808.86,0,25.75,0,6,0,31.85,29.58,3.95,20.3,10.1
6055201700,11.21,5373,"Napa ",17.8,68,2.9,0.4,7.5,3.4,94508,-122.4283032,38.5549587,0.035,6.47894731,1.393,741.4,10.61,57.59275762,142.25,0,0.3,0.1,5,13,31.72,25.9,5.56,27.2,6.2
6059021921,11.2,4496,"Orange ",11.7,62.5,1.3,0.2,21.2,3,92808,-117.7543976,33.8549585,0.051,11.63,11.19,291.13,0,10257.95578,1497.72,0,0,0,1,0,37.09,21.17,6.25,6.7,4
6075047702,11.2,3824,"San Francisco",4.8,38.2,1.6,0.2,51.4,3.7,94121,-122.4837889,37.7744602,0.03,7.85958451,39.92,171.2,0,222.5521183,689.25,1,0,0,10,0,27.79,23.94,4.07,22.4,5.3
6037194300,11.2,3029,"Los Angeles",5.3,85.9,2.1,0.1,3.9,2.7,90069,-118.3875164,34.1016653,0.05,12.05,9.689,769.81,0,1469.541496,1293.73,4.4,3.5,0.125,0,0,46.05,12.38,4.47,15.2,10.4
6059052526,11.2,4355,"Orange ",13.5,42.8,1.7,0.2,37.9,4,92604,-117.7840842,33.7011607,0.048,9.53630303,22.554,376.93,0,14374.00307,1659.31,0,0,0,0,0,37.35,25.39,3.59,13.2,7.3
6085512031,11.16,4406,"Santa Clara",26.2,52.5,2,0.6,14.3,4.5,95123,-121.8102526,37.231546,0.038,10.37,8.083,706.93,0,57.70047096,344.36,0,1.5,0.05,0,0,22.94,36.57,6.43,10.5,7.9
6037137302,11.16,4338,"Los Angeles",7.7,78.5,1.8,0,7.8,4.1,91367,-118.6541956,34.177348,0.055,10.37,3.485,614.62,0.09,368.3687656,727.73,0,0.75,0,0,0,31.15,33.41,5.2,11.2,6.6
6041106002,11.16,5625,"Marin ",20.3,66.5,2.6,0.3,7.2,3.1,94903,-122.5028113,38.0055686,0.03,7.44040487,7.102,215.14,0,307.7155757,1135.2,0,2.1,0.01,12,2.5,27.72,36.4,4.37,21.9,4
6037620800,11.16,7575,"Los Angeles",8,69.7,1.1,0.2,15.6,5.5,90266,-118.3876372,33.8802482,0.044,12.05,15.26,142.51,0,4672.498167,758.77,6.5,1.6,0.45,5,0,42.11,15.14,5.87,9.3,5
6065043265,11.16,6142,"Riverside ",19.8,64.9,2.2,0.6,8.1,4.5,92592,-117.0839947,33.4917233,0.057,5.34450672,8.345,887.92,4.3,72.43181973,332.96,0,0,0,10,0,33.68,26.11,3.9,12.8,5.9
6067008125,11.15,5265,"Sacramento ",12.7,79.5,1.3,0.5,2.9,3,95610,-121.2551672,38.7059233,0.053,7.85958451,8.109,349.18,0,31.20346493,609.86,0,3.75,0,0,0,21.54,53.3,3.16,32.4,11.9
6083000200,11.12,4299,"Santa Barbara",22.1,69.8,1.2,0.2,4,2.7,93105,-119.7377491,34.4348903,0.04,4.50614746,8.096,510,20.81,0.012485377,1134.03,0,49.5,0.15,4,0.2,36.65,24.66,2.92,19.3,3.4
6037620522,11.11,4632,"Los Angeles",15.9,60.6,3,0.3,15.2,5.1,90278,-118.3749726,33.8764601,0.044,12.05,20.89,236.44,0,6181.850738,682.16,4,0,0.025,0,0,36.41,24.33,3.09,17.3,10.7
6045011400,11.09,4469,"Mendocino ",13.8,78.3,0.8,1.7,2.7,2.8,95482,-123.2304257,39.1424071,0.038,4.50614746,4.437,171.59,3.25,0.071016412,309.4,9,18.75,0.025,3,2,26.54,81.53,2.53,26.2,7.6
6037650501,11.09,3063,"Los Angeles",13.2,57.9,0.8,0.3,24.4,3.5,90503,-118.3586819,33.8537952,0.044,12.05,16.1,237.22,0,35232.83295,750.76,14.1,10,0.12,0,0.4,45.35,26.92,2.96,13.7,7.1
6073013411,11.09,4999,"San Diego",40.6,40.8,2.4,0.2,13.2,2.8,91902,-117.0130151,32.6602275,0.04,11.63,8.213,317.98,0,380.5813379,617.45,0,0,0,6,0.5,28.62,26.12,5.26,12.9,7.7
6085508304,11.08,7957,"Santa Clara",12.3,32.2,2.7,0.1,49.1,3.6,94087,-122.0369674,37.3448183,0.035,10.37,25.58,382.9,0,298.7875897,625.45,0,15,0.11,0,0,33.22,14.26,3.17,23.3,7.9
6013355110,11.08,4197,"Contra Costa",25.4,31,22.2,0.4,15.4,5.5,94531,-121.7692731,37.967884,0.042,7.85958451,13.925,82.18,0,261.0365894,408.25,0,0,0,0,0,15.34,119.04,4.85,17.4,14.5
6081611000,11.08,5707,"San Mateo",33.5,52.8,1.5,0.2,8.2,3.8,94061,-122.2335642,37.4662884,0.033,9.53630303,14.99,98.27,17.51,145.6832376,327.16,0,20,0,0,0,25.04,51.35,4.74,16.4,5.2
6073009202,11.07,4428,"San Diego",15.6,63.3,4.3,0.4,12.4,4.1,92123,-117.1428842,32.7860364,0.042,9.95548266,32.178,228.07,0,167.2431414,1609.82,1.75,4.6,0.135,7,2.1,43.88,28.89,3.2,18.8,4.3
6067004011,11.06,3086,"Sacramento ",10.1,32.1,11.2,0.1,40.7,5.8,95831,-121.5288152,38.4819076,0.048,8.69794377,12.119,80.01,0,42.08369822,250.47,0,0,0,10,0,20.87,49.96,9.14,8.9,3.2
6085502500,11.05,6187,"Santa Clara",17.6,70.7,1.3,0.3,6.5,3.7,95125,-121.89284,37.2931927,0.038,10.37,31.164,479.23,0,113.938612,527.57,11.15,2.5,0.125,3,0.2,38.02,36.04,4.61,9.7,4.7
6059032035,11.05,2373,"Orange ",8.9,80.4,1.1,0.1,6,3.4,92692,-117.6404935,33.6324425,0.05,8.69794377,6.325,204.13,0,2897.009013,351.04,9,2,0,4,0,28.89,24.23,4.88,11.2,5.3
6065043257,11.04,7034,"Riverside ",19.1,56.1,3.6,3.8,12.9,4.6,92592,-116.9898216,33.4497328,0.057,5.76368635,1.547,971.54,0.48,38.03704775,261.59,0,0,0,5,6,32.57,23.75,4.73,9.6,5.1
6037800324,11.04,6664,"Los Angeles",7.6,79.3,1.4,0.2,8.8,2.8,91301,-118.7795834,34.1504051,0.051,9.53630303,12.172,225.79,0.02,105.3079341,1533.65,2.25,9.75,0.25,13,0.25,43.43,19.43,4.46,9,6.9
6037570002,11.03,2699,"Los Angeles",30.3,48.6,5.4,0.5,10.6,4.6,90712,-118.1294697,33.8646532,0.044,11.63,21.73,280.91,0.09,6443.080181,533.6,0,3,0,0,0,34.46,44.1,3.03,18,4.9
6013307101,11.03,4166,"Contra Costa",28.2,52.6,9.8,0.5,5.9,3.1,94509,-121.8155925,37.9865794,0.04,7.85958451,9.511,82.18,0,370.1362708,383.49,0,1,0.1,0,0,16.84,178.9,3.58,36.1,5.2
6059062636,11.01,3690,"Orange ",17.5,57.5,2.8,0.2,16.4,5.7,92656,-117.7170668,33.5832392,0.048,8.69794377,16.918,228.52,0,2425.769072,769.12,0,0,0.135,5,0.2,35.34,22.13,3.8,13.5,7.7
6073017034,11,4747,"San Diego",13,60,3.1,0.4,18.7,4.9,92129,-117.0908369,32.9901496,0.044,10.37,15.914,228.07,0,21.05700772,1908.35,0,7.5,0.06,0,0,29.91,16.04,6.29,11.4,10.1
6073021205,11,6801,"San Diego",17.7,74.3,1.4,1.4,2.6,2.6,91901,-116.7811501,32.8287974,0.057,11.63,3.108,316.87,0,73.37481988,491.09,1,0.5,0.1,0,0.2,28.34,32.06,2.88,29.1,6.9
6037800325,10.97,3407,"Los Angeles",6.2,86.3,1.3,0.2,3.7,2.3,91361,-118.8174173,34.1447221,0.051,9.53630303,9.291,343.38,0,116.9794228,742.51,4.5,41.5,0,8,0,37.86,16.39,4.35,15.5,7.2
6007000401,10.97,1771,"Butte ",19.9,71,1.7,1.4,3,3,95973,-121.894685,39.7660786,0.048,9.53630303,10.736,675.1,111.61,8.379239879,137.41,9.5,0,0,1,0.5,34.98,32.39,2.76,39,4.1
6073017037,10.96,5880,"San Diego",11,53.9,2.3,0.1,27.5,5.2,92129,-117.1190243,32.9493661,0.044,9.53630303,12.578,228.07,0,25.47443214,1401.42,0,1.5,0.035,5,0,27.85,21.54,6.16,20.1,8.7
6089011803,10.96,2923,"Shasta ",6.6,86.3,0.4,3.1,0.5,3.1,96003,-122.2860952,40.7399422,0.042,5.76368635,1.802,343.91,0,98.14950572,229.29,0,3,0.1,1,0,15.87,51.96,4.73,48.5,19.6
6013338102,10.96,3601,"Contra Costa",15.9,65.2,1.5,0.3,11.8,5.3,94518,-122.0423399,37.9413456,0.038,7.85958451,14.669,76.79,0,792.9332643,890.74,0.9,19.75,0.01,1,0,27.09,45.53,3.17,13.1,11.3
6037577400,10.95,3253,"Los Angeles",13.9,76.4,1.9,0.2,4.9,2.8,90803,-118.1351139,33.7629063,0.042,11.21,13.13,220.01,0,8671.128974,582.96,0,0,0,10,0,33.06,28.26,3.65,18.7,4.9
6079011102,10.95,5127,"San Luis Obispo",15.7,76.8,0.9,0.5,3.3,2.7,93401,-120.657254,35.2687981,0.035,7.62413614,7.724,135.16,0.17,9.964803849,698.1,33,60.6,0.025,5,0.2,31.3,30.83,3.87,41,3.1
6075015600,10.94,2728,"San Francisco",7.1,54.9,2.2,0.1,30,5.7,94118,-122.4564254,37.7782427,0.03,8.69794377,67.68,171.2,0,219.801656,454.08,0,11.5,0.41,0,0,28.8,22.64,3.45,23.5,6.2
6001443322,10.94,2985,"Alameda ",8.1,27.6,1.5,0.4,58.3,4.1,94539,-121.9198352,37.482983,0.035,9.53630303,36.37,83.53,0,210.0505772,1543.9,23.1,18,0.795,0,0,42.22,20.59,3.69,6.2,4
6075010400,10.94,4545,"San Francisco",5.3,63,1,0,27.9,2.8,94133,-122.4075581,37.8022725,0.03,8.69794377,124.7,171.2,0,264.8835817,578.36,8.5,8.5,0.545,11,0,39.91,34.19,1.81,15.7,7
6001400400,10.91,3703,"Alameda ",9,65.5,12.1,0.1,7.5,5.9,94609,-122.2574628,37.8482107,0.03,8.69794377,42.19,70.6,0,444.9574376,1153.54,0,38.75,0,0,0,30.54,60.86,3.98,16.8,3.3
6097150202,10.91,5103,"Sonoma ",17.3,77.2,0.5,0.5,2.6,1.9,95476,-122.4393662,38.318835,0.035,7.02122524,2.773,762.07,7.73,679.1981274,487.64,0,10,0,3,1,33.41,25.14,3.5,25.2,7.7
6073017014,10.91,2416,"San Diego",4.6,87.9,1.1,0.2,5.3,0.8,92128,-117.0682214,33.0159951,0.046,10.37,8.232,319.47,0.88,19.53747142,1299.97,3.85,2,0.01,0,0,31.57,18.72,NA,26,1.2
6017031301,10.91,3408,"El Dorado",10.4,85.3,0.2,0.7,1,2.4,95709,-120.6900981,38.7487648,0.057,6.70169341,3.739,145.87,16.94,1.501395882,254.08,0,10,0,2,3,27.3,43.61,2.04,18.8,16
6071002021,10.89,5201,"San Bernardino",27,50.8,7.7,0.2,11,3.3,91739,-117.556851,34.152255,0.065,12.47,16.247,587.43,0,2461.022748,1217.87,0,0,0,0,0,41.89,19.6,3.29,9.8,10.1
6073008345,10.88,3254,"San Diego",10.3,73.6,1.6,0.1,11.7,2.6,92122,-117.1916155,32.8501753,0.044,9.53630303,23.3,228.07,24.65,116.4509508,1732.89,0,2,0.15,2,10,46.24,16.55,3.31,19.4,5.4
6073017039,10.88,6921,"San Diego",9.1,54.9,1.7,0.1,30.1,4.1,92128,-117.0877455,32.9526715,0.044,9.95548266,16.791,320.72,0,26.59086558,1577.72,7,1.5,0.225,5,0,37.38,15.86,6.11,11.3,5.4
6097151700,10.88,6978,"Sonoma ",18,71.5,1.8,0.8,4.3,3.5,95405,-122.660775,38.4493765,0.03,6.18286598,13.169,327.91,0.1,73.70471732,633.29,0,60.5,0,4,0,26.46,38.48,3.85,28.4,9.6
6073013905,10.86,3676,"San Diego",31.8,39.1,15.4,0.1,8.7,4.9,91977,-116.9900814,32.7222385,0.042,11.63,4.48,337.72,0,152.1445308,536.56,1.75,0,0,1,0,23.05,71.01,2.43,20.4,12.1
6055201300,10.85,2933,"Napa ",9.9,84,1.2,0.6,1.6,2.6,94599,-122.3669283,38.3955272,0.035,8.27876414,7.805,404.24,47.06,507.1723198,706.03,0,4,0,3,2,33.93,20.91,4.94,21.4,6.7
6001423601,10.81,2642,"Alameda ",7.7,69.3,3.2,0.2,14.5,5,94705,-122.2587175,37.8588968,0.03,8.69794377,42.19,70.6,0,475.4348576,671.54,0,22.8,0,0,0,27.35,28.81,4.27,30.9,8.1
6059075814,10.81,3327,"Orange ",10.2,59.5,0.8,0.2,26.8,2.6,92867,-117.8056228,33.831656,0.05,11.21,4.543,558.21,0.24,19187.34657,391.4,0,0.2,0,0,2.2,36.58,21.18,2.87,13.6,10
6085509302,10.8,2978,"Santa Clara",13,59.4,2,0.3,20.7,4.5,94043,-122.1006423,37.409233,0.035,9.53630303,23.86,386.89,0,214.963695,499.02,36.45,30.15,0.095,4,0,39.91,19.73,3.63,11,8.4
6037920303,10.79,1446,"Los Angeles",16.9,55.5,3.9,0.5,18.9,4.3,91311,-118.6106718,34.3160081,0.057,9.95548266,5.003,749.8,0,80.9710474,1736.26,6,10,0.01,13,4,49.9,27.74,2.97,18,3.5
6059099404,10.79,4505,"Orange ",10.5,75.3,1.2,0.4,8.4,4.2,92647,-118.0193307,33.7074614,0.044,11.21,7.543,238.5,0,9319.244254,686.21,8.2,4.7,0,1,1,36.8,27.77,3.95,15.2,10.6
6073017603,10.79,2476,"San Diego",22.1,72.1,0.5,0.3,2.4,2.6,92024,-117.2904158,33.0576984,0.042,10.37,8.559,197.93,29.25,43.06867533,2488.19,0,36.3,0,4,0.2,38.49,18.52,3.77,21.7,7.5
6075032801,10.78,4238,"San Francisco",5.9,30.1,0.9,0.1,60.4,2.7,94116,-122.4804177,37.7460215,0.03,8.27876414,39.64,171.2,0,198.8241362,1778.41,0,0,0,0,0,24.51,25.91,4.36,23.4,4.5
6073017009,10.78,4024,"San Diego",20.3,66.8,1.3,0.4,8,3.3,92064,-117.0283696,32.9677095,0.046,10.37,5.695,266.74,0,27.47066238,438.97,1,33.5,0,2,2,29.91,24.35,3.75,17.5,7.3
6067007904,10.78,4797,"Sacramento ",10.5,79.7,1.5,0.6,3.3,4.4,95628,-121.3002417,38.656309,0.051,9.1171234,10.634,611.01,0,48.25401463,817.81,4,0,0,0,0,28.73,42,4.58,19.1,6.4
6095253201,10.78,4713,"Solano ",12.3,79.4,2.2,0.3,2,3.7,95688,-122.0115118,38.3703216,0.042,7.85958451,4.649,543.89,10.12,428.2744125,147.39,1,0.3,0,2,0,25.15,76.48,3.04,9.5,8.2
6059021816,10.78,4833,"Orange ",15.4,74,0.8,0.2,7.2,2.4,92886,-117.7948035,33.8780654,0.051,11.63,23.511,384.05,2.67,10858.54762,550.71,2.95,0,0.06,0,0,44.86,22.43,3.82,13.8,8.4
6073013605,10.77,5622,"San Diego",14.2,75.8,2.6,0.5,3.8,3.1,91941,-116.9481393,32.7589751,0.046,11.21,7.401,363.02,1.42,135.6646795,759.65,0,0,0,0,0,28.79,28.73,5.98,18.7,6.9
6073009502,10.77,3659,"San Diego",13,62.8,4.5,0.3,14.3,5.1,92124,-117.1102052,32.8336423,0.044,9.53630303,13.589,228.07,0,125.2634784,1352.35,12,21.75,0.125,0,0,36.81,28.68,3.77,15.5,6.4
6073016612,10.76,6143,"San Diego",13.9,76.9,1.3,0.8,3.3,3.8,92071,-116.9941684,32.8723023,0.044,10.37,7.077,350,0,74.06783142,395.27,0,2.5,0.21,7,1.5,30.86,38.77,4.03,14.4,3.9
6067007432,10.75,5040,"Sacramento ",15.2,62.3,7.1,0.8,10.3,4.3,95843,-121.3548798,38.7226029,0.051,8.69794377,9.957,375.8,0,60.06475966,NA,1.5,0,0,0,0,22.41,51.92,3.91,23.8,5.6
